l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,name,operator,ref,length_m,r_ohmkm,x_ohmkm,c_nfkm,i_th_max_a,from_relation,wkt_srid_4326
175541,69385,16759,110000;110000;110000;110000;380000;110000;110000,3;12;6;3;3;3;3,1;1;1;2;1;1;1,50;50;50;50;50;50;50;50,'K101;K101,U402,148,152;Leitung 1824 (System 148, 152);U402;U402;U402;K101,148;152',EON_Netz,1824,298.127786340023,,,,,'','SRID=4326;LINESTRING(10.999313042243 52.2001376458634,11.0056026595869 52.1958094769989)'
175629,49199,24896,220000;220000,6;6,4;2,50;50,DAXLA-NEURO,EnBW,1300/075,24603.7284374169,,,,,'','SRID=4326;LINESTRING(8.40932610569006 49.0923503003458,8.51205257180724 49.2939490591889)'
175717,49059,16655,220000;0;220000;110000;220000;110000,6;6;6;3,1;1;1;1,,Gladbeck West+ANK;Gladbeck West+Nordstern West;110kV Nordstern West,RWE,2344,1536.94074894611,,,,,'','SRID=4326;LINESTRING(7.04127008140575 51.5275610822341,7.03697898727348 51.5407302699613)'
175806,50201,17105,220000;220000;220000;220000;220000,3;3;3;6;3,,,,EON_Netz,,4061.732360205,,,,,'','SRID=4326;LINESTRING(9.48356700589391 53.6356800744779,9.52950910971751 53.6191122646635)'
175902,20638,20232,220000;220000;220000;220000;220000;220000;110000;220000;110000,9;3;3;3;3;6;3;3,2;1;2;2;2;1;2;1,50;50;50;50;50;50,Saarwellingen - Diefflen;Saarwellingen - Diefflen;Saarwellingen - Diefflen;220 kV Saar Nord; 110 kV Merzig - Saarwellingen;Saarwellingen - Diefflen,Amprion,'2451, 2478',931.6749113172,,,,,'','SRID=4326;LINESTRING(6.76606703967986 49.3600764106113,6.75550687954069 49.3648623760024)'
175937,23538,54007,220000;220000;220000,3;6;3,2;2;2,50;50;50,'384;393, 384;383',50Hertz,384,15386.9132238788,,,,,'','SRID=4326;LINESTRING(11.4747302318416 50.6039905453239,11.6378574027602 50.5334303734403)'
175968,49525,48764,110000;380000;110000,6;10,1;4;2,50;16.7,Karlsfeld/West - Puchheim - Oberbrunn;Karlsfeld/West - Puchheim - Argelsried - Oberbrunn;Oberbachern - Menzing;Karlsfeld - Augsburg,E.ON Netz GmbH,125;126,5664.43416336829,,,,,'','SRID=4326;LINESTRING(11.4078514997729 48.2228901916259,11.398557799338 48.1957899158092)'
176124,51126,17242,380000;380000;220000;110000;220000;110000,3;9;6,4;4;2;1;2;1,,,Lechwerke,K12;O11;W6,16585.793063994,,,,,'','SRID=4326;LINESTRING(10.7602764032081 48.1042217032886,10.8409361641256 48.237924962967)'
176164,48556,70037,110000;110000,6;6,1;1,50;50,,EON,,2692.44151035973,,,,,'','SRID=4326;LINESTRING(10.4540731520335 53.4174580824576,10.4150839967628 53.4128119969258)'
176180,29887,50566,380000;380000;110000;380000;110000,3;3;6;12,1,50;50;50;50,,TenneT,4121,12097.0240758267,,,,,'','SRID=4326;LINESTRING(7.27718354588316 52.7532334680545,7.26764032277522 52.6577591625558)'
176219,62648,70171,380000;380000;380000;380000;380000,6;3;3;3;3,3;3;3;4;4,50;50;50;50;50,'449,454',50Hertz,449;454,1903.66590165274,,,,,'','SRID=4326;LINESTRING(11.1346686116435 50.9813413104083,11.1223692255988 50.998875126353)'
176312,50866,71426,380000;380000,3;3,3;4,,ENGST-KUHMO-VILLI 1x 380 kV;ENGST-TRSNG 1x 380 kV,EnBW,345,1623.85396700258,,,,,'','SRID=4326;LINESTRING(8.62544558152092 48.0557058981124,8.61917411627949 48.0640737227765)'
176380,51353,19078,220000;380000;380000;380000;220000,3;3;3;9,2;4;4;4;2,50;50;50;50,,,,1244.13975072631,,,,,'','SRID=4326;LINESTRING(8.03541485525776 47.5610709851955,8.04907684246267 47.5510569029898)'
176382,70245,70045,220000;110000;110000;220000;110000;220000;110000,3;6;3,1;1;1,50;50;50;50;50;50;50,206;Cloppenburg 110 kV;Cloppenburg 110 kV;206;Cloppenburg 110 kV;206,TenneT,,55191.6889690782,,,,,'','SRID=4326;LINESTRING(8.08222965368993 52.8583105254759,8.05324043851103 53.3334140417312)'
176450,16456,70041,110000;110000;110000;110000;110000;220000;110000;220000;110000;110000;110000,3;3;3;6;3;3;3,2;2;2,50;50;50;50;50;50;50;50;50;50,Lahe;Lahe;Lahe;Lahe;Lahe;Lahe;Lahe,Stadtwerke_Hannover_AG,,26150.780371066,,,,,'','SRID=4326;LINESTRING(9.8215612468039 52.4248291558675,10.0906198164644 52.314337337281)'
176509,72259,72258,20000,3;3,1;1,,,,,3101.14572583297,,,,,'','SRID=4326;LINESTRING(6.61129997466894 49.4855201427987,6.6256977012847 49.4631022701717)'
176514,49411,16438,110000;110000;110000,3;3;6,1;1;1,50;50;50,1105;1105,EON_Netz,1105,371.081003182435,,,,,'','SRID=4326;LINESTRING(9.51644489613504 52.3634766837904,9.5224837390032 52.3603763072318)'
176527,50914,49331,110000;110000,6;6,2;2,50;50,110 kV Benrath Nord|Süd;110 kV Hülsberg Nord|Süd,RWE,,350.854768265507,,,,,'','SRID=4326;LINESTRING(6.93504546686848 51.1393359703222,6.93575136301875 51.142091074346)'
176550,54909,16397,220000;220000;220000,9;3;6,,,220 kV;220 kV;220 kV,,,46.0789342560226,,,,,'','SRID=4326;LINESTRING(8.76886440140798 49.9750736798365,8.77239712245635 49.9746382994216)'
176560,48827,20786,380000;220000;110000;380000;220000;110000,9;6;15,4;2;1;1;4;2;1,,110kV Mevissen Ost+Neukirchen West,RWE,4141,354.236748250418,,,,,'','SRID=4326;LINESTRING(6.72535190975952 51.3600975917548,6.72369721719053 51.3556945831009)'
176623,18667,51067,380000;220000;110000;380000;220000;380000;220000;110000;380000;220000;110000,12;6;3;12;12;3,,,Anlage 332;Anlage 332;Anlage 332;Anlage 332,,380000,11068.5051120544,,,,,'','SRID=4326;LINESTRING(9.04558215624615 48.9028242410532,9.18475877596972 48.9216782753004)'
176629,51748,49455,380000;220000;110000;380000;220000,12;6;3,4;2;1;4;2,50;50,,Amprion,4584,36478.0806392136,,,,,'','SRID=4326;LINESTRING(7.84007898150335 52.466875974285,8.30623265890713 52.3503990864484)'
176651,49399,21719,220000;220000;110000;220000;110000;220000;110000,6;12;12;12,2;2;1;2;1;2;1,50;50,,RWE,2444,13164.6766264546,,,,,'','SRID=4326;LINESTRING(6.32189399165419 51.7172593050389,6.4990443656402 51.748717409007)'
176673,18618,51011,110000;380000;380000;110000,6;6;12,2;4;4;2,,,RWE,1689,1956.52626223956,,,,,'','SRID=4326;LINESTRING(7.71860730754673 51.5341984398315,7.73531556660724 51.5181419828072)'
176688,63228,70064,380000;380000;380000,3;3;6,4;4;4,,Altenfeld - Redwitz;Altenfeld - Redwitz;Altenfeld - Redwitz,TenneT TSO GmbH,460,394.78700729426,,,,,'','SRID=4326;LINESTRING(11.1879073567884 50.1653563612768,11.1934193301713 50.16237920085)'
176698,49100,16359,380000;380000;380000;380000;380000;380000,3;3;3;6;3;3,4;4;4;4;4;4,50;50,380kV Lippe Süd;380kV Lippe Süd;380kV Lippe Nord;380kV Lippe Nord+Süd;380kV Lippe Süd;380kV Lippe Nord,RWE,4579,353.02272863008,,,,,'','SRID=4326;LINESTRING(7.01590579003252 51.627639270091,7.02345297112589 51.6256937960974)'
176744,17126,49652,220000;110000;220000;110000;110000;220000;110000,9;3;3;3;9,1;1;1;1;1,50;50;50;50;50,Regensburg - Schwandorf;Regensburg - Wutzlhofen;Ponholz - Regensburg;Regensburg - Schwandorf;Regensburg - Wutzlhofen;Ponholz - Regensburg;Regensburg - Wutzlhofen;Ponholz - Regensburg;Regensburg - Schwandorf;Ponholz - Regensburg;Schwandorf - Wutzlhofen,TenneT TSO GmbH;E.ON Netz GmbH,275;111;112,16717.0482568703,,,,,'','SRID=4326;LINESTRING(12.1501593304121 49.0128096824973,12.108331527523 49.1404008755141)'
176754,51955,16537,220000;110000,12,2;1,50,,RWE,2364,4529.65156331938,,,,,'','SRID=4326;LINESTRING(6.72283069808311 51.3518399110933,6.67468089359866 51.3249407796126)'
176804,3875,49434,380000;110000;380000,12;6,4;1;4,,Kriegenbrunn - Redwitz;Raitersaich - Würgau;Forchheim - Ludersheim;Kriegenbrunn - Redwitz;Raitersaich - Würgau,TenneT TSO GmbH,432;431;153,5556.45704859707,,,,,'','SRID=4326;LINESTRING(11.0479651068824 49.6995461163602,11.1213406670991 49.6957224624698)'
176847,17381,70150,380000;380000;380000;380000;380000,3;6;3;3;3,4;4;4,50;50;50;50;50,543;543;544;544;543;544,50Hertz Transmission,543,35332.7452882902,,,,,'','SRID=4326;LINESTRING(12.1870420494384 53.8158259546833,12.2149354752779 54.1002749934561)'
176890,70032,25055,380000;380000;380000,6;3;3,,50;50;50,,50Hertz,,42970.3135855457,,,,,'','SRID=4326;LINESTRING(14.4282090627009 51.8888221692937,13.902474934826 51.8747240353723)'
176919,51243,17980,110000;110000,6;6,1;1,,110kV Aldenrade Nord+Schacht 2/5;110kV Aldenrade Nord+ANK,RWE,2347,957.84392520694,,,,,'','SRID=4326;LINESTRING(6.75133540985809 51.5181267782282,6.74124206177994 51.5130747788377)'
176924,17143,49784,380000;380000;380000,3;6;3,4;4;4,,380kV Hamaland + Münsterland,RWE,4306,1751.44936699341,,,,,'','SRID=4326;LINESTRING(7.03495438361529 52.2028584486161,7.01586509635015 52.1926445887378)'
176979,50683,18268,220000;220000;220000;220000,3;3;6,2;2;2,50;50;50;50,'306;305;Pasewalk (220 kV);305, 306',50Hertz Transmission,306,29211.55030387,,,,,'','SRID=4326;LINESTRING(13.9604952279741 53.2534506028103,14.0336979604697 53.5078673815377)'
176991,70170,70235,63000,6,1,,,,,3391.91447904655,,,,,'','SRID=4326;LINESTRING(7.79628568862951 48.5574958396212,7.79823206259773 48.5251025370143)'
177009,26580,16377,220000;220000;220000;220000,3;6;3;3,2;2;2;2,50;50;50;50,'Röhrsdorf;225, 226 Röhrsdorf - Niederwiesa;Röhrsdorf;225',50Hertz,226,17881.6026045683,,,,,'','SRID=4326;LINESTRING(13.0025691381248 50.8659702137178,12.8133594314528 50.8578739115641)'
177052,16588,54352,380000;220000;380000;220000,9;6;3,4;2;4;2,,Raitersaich - Würgau;Raitersaich - Kriegenbrunn,TenneT TSO GmbH,431;438;278,11804.5656230869,,,,,'','SRID=4326;LINESTRING(10.8430900151894 49.3785786730941,10.828263419193 49.4811099969295)'
177154,16897,73855,220000;0;0;220000,6;3;3,2;2;2,50;50;50,220 kV Frimmersdorf 4d;Frimmersdorf 4d,RWE,2397,7833.75803238532,,,,,'','SRID=4326;LINESTRING(6.7097495177313 51.0909359112192,6.61697103117732 51.0544999026413)'
177170,51486,17302,110000;220000;220000;220000;110000,6;4;3;9,1;2;2,50;50;50;50,,Pfalzwerke AG,2426,1397.89354756744,,,,,'','SRID=4326;LINESTRING(7.12143447971918 49.3098488713945,7.11705646566815 49.3217397139995)'
177182,48919,69700,380000;220000;380000;380000;220000;220000;380000,12;3;9;3;3,3;2,50,Großkrotzenburg - Grafenrheinfeld;Aschaffenburg - Grafenrheinfeld,,417;418;278,374.532872334634,,,,,'','SRID=4326;LINESTRING(10.1899824722208 49.9790214611963,10.1879002446582 49.9812384436424)'
177193,54576,24464,380000;380000;380000,3;3;6,4;4;4,50;50;50,380 kV Soonwald West;380 kV Soonwald Ost;380 kV Soonwald Ost|West,RWE,4523,365.824151810198,,,,,'','SRID=4326;LINESTRING(8.4269422480747 49.6341822117832,8.41938497586642 49.6337976943801)'
177278,51399,16894,220000;220000;110000;220000;110000,6;6;4;6;4,1;2;1;1,50;50;16.7;50;16.7,220 kV Dünnwald Ost|West;220 kV Dünnwald Ost|West;110 kV Bahnstrom Köln - Gerresheim 1|2;220 kV Dünnwald Ost|West;110 kV Bahnstrom Köln - Gerresheim 1|2,RWE,2380,5824.13777249293,,,,,'','SRID=4326;LINESTRING(7.00709187979085 51.0501461829507,7.02355536868255 50.9990243522156)'
177304,50274,70171,380000;380000;380000;380000;380000,3;6;3;3;3,3;4;3;4;4,50;50;50;50;50,,50Hertz,SF4,220.714634706204,,,,,'','SRID=4326;LINESTRING(11.1251983024237 50.9943101168681,11.1223692255988 50.998875126353)'
177317,25178,17212,380000;380000;380000;380000;380000;380000;380000;380000,3;3;3;6;3;3;3;3,,50;50;50;50;50;50;50;50,'566;565;566;565, 566;565;566;565;Bärwalde',50Hertz,566,21631.5341316958,,,,,'','SRID=4326;LINESTRING(14.5080388725827 51.4136770241212,14.4719257263548 51.5537450558924)'
177338,54334,54332,380000;110000;380000;110000;20000,9;12,4;1;4;1,,HUEFF-WIESL-NEURO;LEIMN-WIESL-BAIER;HUEFF-WIESL-NEURO;LEIMN-WIESL-BAIER,,,2481.29311463431,,,,,'','SRID=4326;LINESTRING(8.70945189464147 49.3079588687383,8.67537547214826 49.306621298101)'
177422,49282,49254,380000;110000,12,4;2,50,380 kV Kirchberg Süd; Selfkant weiss; 110 kV Berg Ost; Lindern Ost,RWE,4529,4485.4650437181,,,,,'','SRID=4326;LINESTRING(6.40344772438604 50.8960047937852,6.45064485008756 50.8732804057914)'
177495,54795,24748,220000;220000;220000,6;6;12,2;2;2,50;50;50,,RWE,,5305.00615235323,,,,,'','SRID=4326;LINESTRING(8.39247065668801 49.5677429089957,8.40840453331232 49.5285425015196)'
177552,17496,50201,220000;220000;220000;220000,3;9;3;3,,,,TenneT,,2682.02164017849,,,,,'','SRID=4326;LINESTRING(9.49151378897515 53.658086681966,9.48356700589391 53.6356800744779)'
177595,17520,16755,380000;380000;380000;380000;380000,3;3;3;6;3,3;3;3;3;3,50;50;50;50;50,'490;489;489;489, 490;490',50Hertz_Transmission,490,36916.3686557177,,,,,'','SRID=4326;LINESTRING(11.7273548166243 52.5689472154583,11.6388595511177 52.2687327580152)'
177615,70085,16755,220000;220000;220000,3;6;3,2;2;2,50;50;50,329;329;330;330,50Hertz Transmission,329,19989.4617376796,,,,,'','SRID=4326;LINESTRING(11.5622476161022 52.1239447191059,11.6388595511177 52.2687327580152)'
177619,18531,54702,380000;220000;110000;380000;380000;220000;110000;380000;220000,9;3;6;12;9,4;2;1;4;4;2;1;4;2,50;50;50;50;50,380 kV Gilzem Ost; Uchtelfangen West; 220 kV Osburg;110kV Mandern Ost;380 kV Gilzem Ost; Uchtelfangen Ost;380 kV Uchtelfangen Ost|West;220 kV Osburg;110kV Mandern Ost;380 kV Gilzem Ost; Uchtelfangen West; 220 kV Osburg,Amprion,4553,12053.9429146319,,,,,'','SRID=4326;LINESTRING(6.81367546112646 49.7248085243865,6.88956933358828 49.6468746142249)'
177630,25055,70242,380000;380000;380000;220000;380000;380000,6;6;6;6;3;3,4;4;4;4;4;4,50;50;50;50;50;50,'521, 522;521, 522;521, 522;521; 522;522;521',50Hertz,521;522,36383.6761133918,,,,,'','SRID=4326;LINESTRING(13.902474934826 51.8747240353723,13.5203292157563 52.0811096458444)'
177904,24465,24464,220000;220000;220000,3;6;3,2;2;2,50;50;50,220 kV Rheinau Ost;220 kV Rheinau Ost; Windesheim;220 kV Windesheim,RWE,2400,407.989611732325,,,,,'','SRID=4326;LINESTRING(8.41755872154693 49.63881894682,8.41938497586642 49.6337976943801)'
177913,20628,58039,380000;220000;220000;110000;380000,12;6;6,4;2;4;2,50;50;50,380 kV Gilzem Ost; Uchtelfangen West; 220 kV Niederstedem Ost|West;220kV Wengerohr | 110kV Idesheim Nord;380 kV Gilzem Ost; Uchtelfangen West; 220 kV Niederstedem Ost|West,Amprion,4530,3055.35903611155,,,,,'','SRID=4326;LINESTRING(6.53854452188782 49.8553421311581,6.51644976841587 49.8799258905646)'
177925,20741,9029,220000;220000;220000,6;3;3,2;2;2,,Pirach - St. Peter;Pirach - Pleinting,,256;257,6115.67746993305,,,,,'','SRID=4326;LINESTRING(12.7475855997565 48.1486110964484,12.7593591192193 48.1985915903112)'
178047,69618,48903,220000;220000,3;6,1;1,,Ludersheim - Raitersaich;Ludersheim - Raitersaich,TenneT TSO GmbH,237,37998.1894706198,,,,,'','SRID=4326;LINESTRING(11.3269829150753 49.3934753389308,10.8419887784191 49.3861637661992)'
178050,51307,70101,380000;380000,6;6,4;4,50;50,380kV Bürstadt Ltg.| 380kV Kaiserslautern Süd;380kV Bürstadt Ltg. | 380kV Kaiserslautern Süd,Amprion,,39598.4491751313,,,,,'','SRID=4326;LINESTRING(7.72187335635873 49.4877081799202,7.23542962031987 49.3627899986493)'
178218,49484,70158,220000,6,1,50,,TenneT,2001,47602.8719643812,,,,,'','SRID=4326;LINESTRING(9.79093195839392 52.001331000853,9.91802185575851 52.3799541938837)'
178230,49987,18268,220000;220000;220000,3;6;3,2;2;2,50;50;50,315;316,50Hertz Transmission,315,61537.3165607811,,,,,'','SRID=4326;LINESTRING(13.3984709179978 53.7933318754816,14.0336979604697 53.5078673815377)'
178317,70032,17212,380000;380000;380000;380000;380000,6;3;3;3;3,,50;50;50;50;50,562;561;561;562,50Hertz_Transmission,561;562,61754.0524398787,,,,,'','SRID=4326;LINESTRING(14.4282090627009 51.8888221692937,14.4719257263548 51.5537450558924)'
178324,50659,24190,220000;220000;220000,6;3;3,4;2;4;2,50;50;50,Daxlanden - Weier;Daxlanden - Weier;Bühl - Weier,,5110,27250.5372000432,,,,,'','SRID=4326;LINESTRING(8.10010765926433 48.7070611062376,7.91079673703188 48.5012808155497)'
178328,20086,73159,220000;220000;220000,3;3;6,1;1;1,,Altheim - St. Peter;Altheim - Simbach,TenneT TSO GmbH,233;234,2154.19777461335,,,,,'','SRID=4326;LINESTRING(12.2208353828608 48.5857330038548,12.2491172712408 48.5828707370098)'
178411,25179,48501,380000,6,,,Schmölln - Dresden-Süd - Röhrsdorf,50Hertz Transmission GmbH,555;556,35540.7829884443,,,,,'','SRID=4326;LINESTRING(14.2192782637512 51.1206661722258,13.8525578855161 50.9870264911628)'
178439,70030,18808,220000,6,3,50,'301, 302',50Hertz Transmission,301;302,7434.27622827331,,,,,'','SRID=4326;LINESTRING(13.524281064643 52.5351981360662,13.5141343417909 52.4846387378296)'
178472,18531,32477,380000;220000;380000;220000,9;9,4;2;4;2,50;50,380 kV Gilzem Ost; Uchtelfangen West; 220 kV Osburg;380 kV Gilzem Ost; Uchtelfangen West; 220 kV Osburg,Amprion,4553,2087.63954042464,,,,,'','SRID=4326;LINESTRING(6.81367546112646 49.7248085243865,6.82317868978318 49.7433558165976)'
178493,24896,51224,110000;220000;220000,8;3;3,2,16.7;50;50,Bahnstrom Mannheim - Wiesental,DB Energie GmbH,,6545.37139479514,,,,,'','SRID=4326;LINESTRING(8.51205257180724 49.2939490591889,8.4818950686132 49.2386487161523)'
70801,50109,50157,220000;220000,3;3,2;2,50;50,317;317,50Hertz Transmission,317,354.391040290094,,,,,'','SRID=4326;LINESTRING(12.2186639581915 54.1126099873513,12.2188089462783 54.1129809662942)'
178575,17448,51381,110000;380000;380000;110000,3;3;3;3,1;4;4;1,50;50;50;50,,Westnetz,,129.320358502141,,,,,'','SRID=4326;LINESTRING(6.53177551291354 50.390069592992,6.53303662114797 50.3922427776709)'
178577,20584,23051,220000;220000;220000;220000;220000;220000;220000;220000,12;3;3;6;12;6;3;3,,50;50;50;50;50;50;50,Öldruckkabel,Schluchseewerk AG,,2069.0842317679,,,,,'','SRID=4326;LINESTRING(7.95805107683987 47.5956985975318,7.95921958358891 47.5783600004331)'
70265,70363,16432,110000;110000,6,2,50;50,Chlor Ost + West,RWE,Chlor Ost|West,3117.68487075715,,,,,'','SRID=4326;LINESTRING(8.54266993766778 50.0958290923269,8.53722088932004 50.0780871976223)'
70266,49997,49867,380000;110000;380000;110000,12,,,'BZW-WDL/MEZ 400 kV, TRS-WDL 220 kV, NET-RTW 110 kV, MEZ-NET 110 kV;BZW-WDL/MEZ 380 kV, NET-RTW 110 kV, MEZ-NET 110 kV',EnBW,,3738.84654681463,,,,,'','SRID=4326;LINESTRING(9.23936125354741 48.5436944599634,9.25421301030823 48.5753783898707)'
70286,16519,16450,380000;380000,3;3,4,,Leitung 3013;Leitung 3013,TenneT,3013,1093.24505269246,,,,,'','SRID=4326;LINESTRING(9.38975028285151 52.0263153482802,9.40954428358131 52.0343295468096)'
70291,49444,16567,380000;380000,6;6,4;4,50;50,Leitung 3017;Leitung 3017,TenneT,3017,16865.5788692078,,,,,'','SRID=4326;LINESTRING(9.00122496841808 52.5395369865789,8.9396926172441 52.4030332405173)'
70303,71704,48978,380000;380000,6;6,4;4,50;50,380 kV Opladen Nord|Süd;380 kV Opladen Nord|Süd,RWE,4515,10991.0123032224,,,,,'','SRID=4326;LINESTRING(6.96130616915917 51.0689801816838,6.85369637035836 51.0241340637737)'
70391,70098,16877,220000;220000,3;3,4,,Leitung 3005;Leitung 3005,TenneT,3005,672.407973812041,,,,,'','SRID=4326;LINESTRING(9.11366716486098 52.5459026576161,9.12526389159016 52.538263425925)'
70680,17981,50494,220000;110000;220000;110000,12;9,2;1;2;1,,,RWE,2377,675.025171705095,,,,,'','SRID=4326;LINESTRING(6.71774909622404 51.5228052141472,6.72641093364797 51.5195524649234)'
70884,18000,50866,380000;380000;380000;0,3;3;6,3;3;3,50,LFBSS-TRSNG 1x 380 kV;LFBSS-TRSNG 380 kV;LFBSS-TRSNG 1x 380 kV,EnBW,338,1128.92448630077,,,,,'','SRID=4326;LINESTRING(8.61667319348726 48.0659747898533,8.62544558152092 48.0557058981124)'
70944,19979,51197,220000;110000;220000;110000,12;12,4;1;4;1,,380 KV;380 KV,RWE,4594,2982.17795542463,,,,,'','SRID=4326;LINESTRING(6.82245780901239 51.342506388074,6.79245130041224 51.3260616712243)'
71026,50217,19037,380000;110000;380000,6;3;3,,50;50;50,Niederlangen,TenneT,305,237.284405352295,,,,,'','SRID=4326;LINESTRING(7.19159200509363 52.8724919964543,7.19511698511998 52.8699045713252)'
71183,51627,70240,0;0,6;3,2;2,50;50,,RWE AG,,1162.70323648368,,,,,'','SRID=4326;LINESTRING(7.31021130442659 52.4643669907568,7.30534459801476 52.4800010371722)'
71693,22202,70544,220000;220000;220000;220000;220000,6;3;12;3;3,2;2;4;2;4;2,50;50;50;50;50,220kV Ibbenbüren B;220kV Ibbenbüren B;220kV Ibbenbüren B;220kV Ibbenbüren B,RWE,4165,9962.7530760493,,,,,'','SRID=4326;LINESTRING(7.88965790453282 52.2773874379844,7.74598414308874 52.2877355826606)'
71874,70400,48941,380000;380000,6;6,3;3,,Redwitz - Remptendorf,50Hertz Transmission GmbH,413;414,35837.6164670935,,,,,'','SRID=4326;LINESTRING(11.6464021773537 50.5348701983227,11.3241694784699 50.3134515782242)'
71939,20638,53151,220000;220000;220000,6;6;6,2;1;2,50;50;50,Saarwellingen - Fraulautern;Saarwellingen - Fraulautern;Saarwellingen - Fraulautern,,2340,3622.07971094997,,,,,'','SRID=4326;LINESTRING(6.76606703967986 49.3600764106113,6.79652920264451 49.3338440757709)'
72098,29985,54337,220000;220000,6;3,2;2,50;50,Elsenz;Elsenz,Badenwerk,,5474.15234721962,,,,,'','SRID=4326;LINESTRING(8.62319826283744 49.3566713073272,8.68944928787304 49.3360233669282)'
72109,54191,54190,380000;380000,6;6,,,,,,43548.0361809934,,,,,'','SRID=4326;LINESTRING(9.57371132768779 50.3882417740258,9.12731798142032 50.2172295993718)'
